id,story,query,target,parse,gender,f_comb,ans
3750,"[Drew] is going to the arcade with his sister, [Margaret]. [Stacy] is getting married. She is looking forward to her sister, [Margaret], attending. They have n't seen each other since [Margaret] relocated to California with her husband 3 years ago. [Drew] and his sister [Stacy] went to the ice skating rink. [Drew] fell down and [Stacy] laughed at him. [Margaret] is [Vernon] 'daughter and they go shopping at least twice a week together.","('Drew', 'Vernon')",father,"sister(""Drew"", ""Margaret""), brother(""Margaret"", ""Drew""), sister(""Stacy"", ""Margaret""), sister(""Margaret"", ""Stacy""), husband(""Margaret"", ""Unnamed""), wife(""Unnamed"", ""Margaret""), sister(""Drew"", ""Stacy""), brother(""Stacy"", ""Drew""), daughter(""Vernon"", ""Margaret""), father(""Margaret"", ""Vernon"").",,sister-father,['father']
3751,"[Patty] went fishing with her father [Edward] and brother [Benny] last weekend. They caught a dozen sea bass. [Benny]'s father [Edward] is going to coach the team this year. [Edward] became friends with [Kristen] in high school, and later the two were married.","('Kristen', 'Benny')",son,"father(""Patty"", ""Edward""). daughter(""Edward"", ""Patty""). brother(""Patty"", ""Benny""). sister(""Benny"", ""Patty""). father(""Benny"", ""Edward""). son(""Edward"", ""Benny""). wife(""Edward"", ""Kristen""). husband(""Kristen"", ""Edward"").",,husband-son,['son']
3752,"[Shirley] has a son called [Drew]. Each day they go to the park after school. [Drew] took his sister [Margaret] out to dinner for her birthday. [Kyle] read his daughter [Shirley] a bedtime story. Soon she was fast asleep. [Shirley] took her daughter, [Margaret], out to High Tea yesterday afternoon.","('Kyle', 'Drew')",grandson,"son(""Shirley"", ""Drew""). mother(""Drew"", ""Shirley""). sister(""Drew"", ""Margaret""). brother(""Margaret"", ""Drew""). daughter(""Kyle"", ""Shirley""). father(""Shirley"", ""Kyle""). daughter(""Shirley"", ""Margaret""). mother(""Margaret"", ""Shirley"").",,daughter-son,['grandson']
3753,[Barbara] asked her two sisters [Marlene] and [Serena] if they were free for coffee this coming weekend. [Kyle] bought his granddaughter [Serena] a new car. [Serena]'s sister [Marlene] was so jealous.,"('Kyle', 'Marlene')",granddaughter,"sister(""Barbara"", ""Marlene""). sister(""Marlene"", ""Barbara""). sister(""Barbara"", ""Serena""). sister(""Serena"", ""Barbara""). granddaughter(""Kyle"", ""Serena""). grandfather(""Serena"", ""Kyle""). sister(""Serena"", ""Marlene""). sister(""Marlene"", ""Serena"").",,granddaughter-sister,['granddaughter']
3754,"The hostess called out [Vernon]'s name and [Margaret] told her father their table was ready. [Kyle] went to the park with his son [Vernon], who brought along his daughter [Stacy]. [Margaret] took her sister [Stacy] out for dinner to celebrate her birthday.","('Stacy', 'Kyle')",grandfather,"daughter(""Vernon"", ""Margaret""). father(""Margaret"", ""Vernon""). son(""Kyle"", ""Vernon""). father(""Vernon"", ""Kyle""). daughter(""Vernon"", ""Stacy""). father(""Stacy"", ""Vernon""). sister(""Margaret"", ""Stacy""). sister(""Stacy"", ""Margaret"").",,father-father,['grandfather']
3755,"[Stacy] is a woman with a sister named [Margaret]. [Margaret] and her mother [Shirley] went dress shopping on Saturday. i am looking forward, visiting with my aunt [Kristen], i really hope [Stacy] is their as well! [Stacy] was excited for today, its her daughter's, [Shirley], spring break. She will finally get to see her.","('Shirley', 'Kristen')",sister,"sister(""Stacy"", ""Margaret""). sister(""Margaret"", ""Stacy""). mother(""Margaret"", ""Shirley""). daughter(""Shirley"", ""Margaret""). aunt(""Kristen""). daughter(""Stacy"", ""Shirley""). mother(""Shirley"", ""Stacy"").",,daughter-aunt,[]
3756,"[Vernon] loves to play baseball with his dad, [Kyle]. [Kyle] decided to give his son [Edward], for his birthday, the latest version of Apple watch. [Vernon] went out for pizza with his daughter [Margaret] and his brother [Edward].","('Edward', 'Margaret')",niece,"son(""Kyle"", ""Vernon""). father(""Vernon"", ""Kyle""). son(""Kyle"", ""Edward""). father(""Edward"", ""Kyle""). daughter(""Vernon"", ""Margaret""). father(""Margaret"", ""Vernon""). brother(""Vernon"", ""Edward""). brother(""Edward"", ""Vernon"").",,brother-daughter,['niece']
3757,"[Henry] took his son [Eddie] out for ice cream. [Henry]'s son [John], was still in school. [Theresa] wanted her son [John] to pick up her medicine at the local pharmacy. [John] was working so he asked his brother [Eddie] if would do it and he said yes.","('Theresa', 'Eddie')",son,"son(""Henry"", ""Eddie""). father(""Eddie"", ""Henry""). son(""Henry"", ""John""). father(""John"", ""Henry""). son(""Theresa"", ""John""). mother(""John"", ""Theresa""). brother(""John"", ""Eddie""). brother(""Eddie"", ""John"").",,son-brother,['son']
3758,"[Dionne] was pleased to receive a birthday card from her grandmother, [Karen]. [Lonnie] and his sister [Dionne] got their mother [Dionne] a new computer for her birthday. She really liked it. [Dionne] and her sister [Patty] were playing with dolls. Suddenly, [Patty] decided that she needed to go check on her grandmother, [Karen].","('Lonnie', 'Karen')",grandmother,"grandmother(""Dionne"", ""Karen""). granddaughter(""Karen"", ""Dionne""). sister(""Dionne"", ""Lonnie""). brother(""Lonnie"", ""Dionne""). mother(""Dionne"", ""Dionne""). daughter(""Dionne"", ""Dionne""). sister(""Dionne"", ""Patty""). sister(""Patty"", ""Dionne""). grandmother(""Patty"", ""Karen""). granddaughter(""Karen"", ""Patty"").",,sister-grandmother,"['mother', 'grandmother']"
3759,[Marlene] and her sister [Barbara] were playing outside. [Marlene]'s mother [Robin] called for her to come inside. [Barbara] and her husband [Carl] always make sure they have a date night every month. [Barbara] went shopping at the mall with her mother [Robin],"('Carl', 'Robin')",mother-in-law,"sister(""Marlene"", ""Barbara""), mother(""Marlene"", ""Robin""), daughter(""Robin"", ""Marlene""), husband(""Barbara"", ""Carl""), wife(""Carl"", ""Barbara""), mother(""Barbara"", ""Robin""), daughter(""Robin"", ""Barbara"").",,wife-mother,['mother-in-law']
3760,[Henry]'s mother [Karen] and son [John] went to get ice cream after going to the park. [Karen] played catch with her grandson [Eddie]. [Eddie]'s father [Henry] was busy at work and could n't join them.,"('John', 'Karen')",grandmother,"mother(""Henry"", ""Karen""). son(""Karen"", ""Henry""). son(""Henry"", ""John""). grandson(""Karen"", ""Eddie""). grandmother(""Eddie"", ""Karen""). father(""Eddie"", ""Henry"").",,father-mother,[]
3761,"[Karen] and her daughter [Theresa] went out for ice cream. [Karen] got a cone and [Theresa] got a sundae. [Theresa] took her daughter, [Christine], out to High Tea yesterday afternoon. [Theresa] took her son [Eddie] to the football game. [Eddie]'s sister, [Christine], was crying, so he told her a joke. She laughed, and felt better.","('Karen', 'Christine')",granddaughter,"daughter(""Karen"", ""Theresa""). mother(""Theresa"", ""Karen""). daughter(""Theresa"", ""Christine""). mother(""Christine"", ""Theresa""). son(""Theresa"", ""Eddie""). mother(""Eddie"", ""Theresa""). sister(""Christine"", ""Eddie""). brother(""Eddie"", ""Christine"").",,daughter-daughter,"['grandson', 'granddaughter']"
3762,"[Kristen] and her brother [Eric] were fighting over the last of the dessert. [Patty]'s mother [Kristen] took the plate away, and said neither of them would get any more. [Dionne] waited for her mother [Kristen] to pick her up at the bus stop. While she waited, she called her sister [Patty] on the phone.","('Patty', 'Eric')",uncle,"brother(""Kristen"", ""Eric""). sister(""Eric"", ""Kristen""). mother(""Patty"", ""Kristen""). daughter(""Kristen"", ""Patty""). mother(""Dionne"", ""Kristen""). daughter(""Kristen"", ""Dionne""). sister(""Dionne"", ""Patty""). sister(""Patty"", ""Dionne"").",,mother-brother,['uncle']
3763,"[Barbara]'s sister, [Marlene], recently started acting. [Kyle]'s wife, [Karen], loves to play around with her granddaughter, [Barbara]. [Karen] went skiing with her favorite granddaughter [Marlene].","('Kyle', 'Barbara')",granddaughter,"sister(""Barbara"", ""Marlene""). sister(""Marlene"", ""Barbara""). wife(""Kyle"", ""Karen""). husband(""Karen"", ""Kyle""). granddaughter(""Karen"", ""Barbara""). grandmother(""Barbara"", ""Karen""). granddaughter(""Karen"", ""Marlene""). grandmother(""Marlene"", ""Karen"").",,wife-granddaughter,['granddaughter']
3764,[Serena] has a lovely sister named [Marlene] and [Serena]'s mother is [Robin] [Robin] told her daughter [Marlene] to wash up. Dinner was ready. [Henry] is a great uncle of [Marlene].,"('Robin', 'Henry')",brother,"sister(""Serena"", ""Marlene""). sister(""Marlene"", ""Serena""). mother(""Serena"", ""Robin""). daughter(""Robin"", ""Serena""). daughter(""Robin"", ""Marlene""). mother(""Marlene"", ""Robin""). uncle(""Marlene"", ""Henry""). niece(""Henry"", ""Marlene"").",,daughter-uncle,['brother']
3765,"[Theresa] was so excited to learn that her son [John] got accepted into college. [Amanda] was furious with [John], her brother, since he cancelled the family trip. [Amanda]'s Mom, [Theresa], was heartbroken the trip would n't take place. [John] has a sister who has a son. The son is named [Vernon].","('Theresa', 'Vernon')",brother,"son(""Theresa"", ""John""). mother(""John"", ""Theresa""). brother(""Amanda"", ""John""). sister(""John"", ""Amanda""). mother(""Amanda"", ""Theresa""). daughter(""Theresa"", ""Amanda""). son(""Amanda"", ""Vernon""). mother(""Vernon"", ""Amanda"").",,son-uncle,['grandson']
3766,"[Theresa] played golf with her son [John]. [John]'s sister [Amanda] watched with delight. [Amanda]'s father, [Henry] always seemed to prefer his other son, [John].","('Amanda', 'Theresa')",mother,"son(""Theresa"", ""John""), mother(""John"", ""Theresa""), sister(""John"", ""Amanda""), brother(""Amanda"", ""John""), father(""Amanda"", ""Henry""), father(""John"", ""Henry""), daughter(""Henry"", ""Amanda""), son(""Henry"", ""John"").",,brother-mother,['mother']
3767,"[Robin] spent the afternoon at the movies with her father, [Kyle] and her daughter, [Barbara]. [Barbara] did n't like her grandfather, [Kyle], because he was mean to her. [Barbara]'s sister [Marlene] thought he was nice.","('Marlene', 'Kyle')",grandfather,"father(""Robin"", ""Kyle""). daughter(""Robin"", ""Barbara""). granddaughter(""Kyle"", ""Barbara""). grandfather(""Barbara"", ""Kyle""). sister(""Barbara"", ""Marlene""). sister(""Marlene"", ""Barbara"").",,sister-grandfather,['grandfather']
3768,"[Shirley] drove her son [James] to soccer practice. When she got back home she made some snacks for her daughter [Margaret]. [James] is a very hot guy, but his sister [Margaret] is even more attractive. [Vernon] was unhappy with his daughter, [Margaret], when she drove his Mercedes without asking for his permission.","('Vernon', 'James')",son,"son(""Shirley"", ""James""). mother(""James"", ""Shirley""). daughter(""Shirley"", ""Margaret""). mother(""Margaret"", ""Shirley""). sister(""James"", ""Margaret""). brother(""Margaret"", ""James""). daughter(""Vernon"", ""Margaret""). father(""Margaret"", ""Vernon"").",,daughter-brother,['son']
3769,"[John] and his father [Henry] went jogging by the lake. [Karen] has a granddaughter called [Christine] who is her favourite. [John] was ratted out by his sister [Christine] when he snuck out of the house, so [John] decided to hide [Christine]'s purse. [Henry] always saw his daughter, [Christine], as the apple of his eye.","('Henry', 'Karen')",mother,"father(""John"", ""Henry""). son(""Henry"", ""John""). granddaughter(""Karen"", ""Christine""). grandmother(""Christine"", ""Karen""). sister(""John"", ""Christine""). brother(""Christine"", ""John""). daughter(""Henry"", ""Christine""). father(""Christine"", ""Henry"").",,daughter-grandmother,['mother']
3770,"[Marlene] called [Barbara], her sister, to see if she wanted to go out to eat. [Eric] asked his daughter, [Barbara], where her sister [Serena] was. Emille said she did n't know. [Serena] took her younger sister [Marlene] to the carnival last weekend.","('Eric', 'Serena')",daughter,"sister(""Marlene"", ""Barbara""). sister(""Barbara"", ""Marlene""). daughter(""Eric"", ""Barbara""). father(""Barbara"", ""Eric""). sister(""Barbara"", ""Serena""). sister(""Serena"", ""Barbara""). sister(""Serena"", ""Marlene""). sister(""Marlene"", ""Serena"").",,daughter-sister,['daughter']
3771,"[Theresa] took her daughter, [Amanda], out to High Tea yesterday afternoon. [Shirley] is taking a trip to see her sister [Theresa]. [Theresa] asked her brother [Eric] if he wanted to go to the skating rink. [Eric] saw his younger sister [Shirley] crying because she wanted to skate too, but could n't with her broken leg.","('Shirley', 'Amanda')",niece,"daughter(""Theresa"", ""Amanda""). mother(""Amanda"", ""Theresa""). sister(""Shirley"", ""Theresa""). brother(""Theresa"", ""Eric""). sister(""Eric"", ""Theresa""). sister(""Eric"", ""Shirley"") brother(""Shirley"", ""Eric"").",,sister-daughter,
3772,"[Dionne] got a big birthday cake from her aunt [Theresa]. [Edward] and his sister, [Theresa], went shopping. [Theresa] asked her mom [Karen] if she wanted anything, but [Karen] said no. [Edward] bought a dress for his daughter [Dionne].","('Edward', 'Karen')",mother,"aunt(""Dionne"", ""Theresa""). niece(""Theresa"", ""Dionne""). sister(""Edward"", ""Theresa""). brother(""Theresa"", ""Edward""). mother(""Theresa"", ""Karen""). daughter(""Karen"", ""Theresa""). daughter(""Edward"", ""Dionne""). father(""Dionne"", ""Edward"").",,sister-mother,['mother']
3773,"[Robin] and her sister [Vernon] went to the ice cream shop. [Kyle] wanted his son, [Edward], to go fishing with him. [Edward] is one of [Robin]'s brothers. They have lots of fun together. [Edward] and his brother [Vernon] went to the arcade. They had a wonderful time.","('Vernon', 'Kyle')",father,"sister(""Robin"", ""Vernon""). sister(""Vernon"", ""Robin""). son(""Kyle"", ""Edward""). father(""Edward"", ""Kyle""). brother(""Robin"", ""Edward""). sister(""Edward"", ""Robin""). brother(""Edward"", ""Vernon""). brother(""Vernon"", ""Edward"").",,brother-father,['father']
3774,"[Vernon] and his daughter [Margaret] spent Father's Day together. [Margaret] took her dad out to a sports bar, and they had a great time watching football and drinking beer there. [Drew] asked his son, [Vernon], to help paint his house. [Margaret] went with her brother [Drew] to the mall to buy some new candles. [Kyle] was delighted to watch his son [Vernon] steal third base in the Championship baseball game.","('Kyle', 'Margaret')",granddaughter,"daughter(""Vernon"", ""Margaret""). father(""Margaret"", ""Vernon""). son(""Drew"", ""Vernon""). father(""Vernon"", ""Drew""). brother(""Margaret"", ""Drew""). sister(""Drew"", ""Margaret""). son(""Kyle"", ""Vernon""). father(""Vernon"", ""Kyle"").",,son-daughter,"['sister', 'granddaughter']"
3775,"[Patty] and her brother [Benny] were having a wonderful time at Disneyland. [Karen] took her granddaughter [Patty] to the movies. [Karen] took her grandson, [Lonnie], to the zoo. [Lonnie]'s sister, [Patty], had to stay home because she was sick.","('Karen', 'Benny')",grandson,"brother(""Patty"", ""Benny""). sister(""Benny"", ""Patty""). granddaughter(""Karen"", ""Patty""). grandmother(""Patty"", ""Karen""). grandson(""Karen"", ""Lonnie""). grandmother(""Lonnie"", ""Karen""). sister(""Patty"", ""Lonnie""). brother(""Lonnie"", ""Patty"").",,granddaughter-brother,['grandson']
