id,story,query,target,parse,gender,f_comb,ans
3993,[Edward] is one of [Shirley]'s brothers. They have lots of fun together. [Edward] enjoys the company of his sibling [Theresa]. [Kyle] and his son [Edward] went to the store to by bread. [Kyle] likes to take his daughter [Shirley] fishing.,"('Kyle', 'Theresa')",daughter,"brother(""Shirley"", ""Edward""). sister(""Edward"", ""Shirley""). sibling(""Edward"", ""Theresa""). sibling(""Theresa"", ""Edward""). son(""Kyle"", ""Edward""). father('Edward', 'Kyle'). daughter(""Kyle"", ""Shirley""). father(""Shirley"", ""Kyle"").",,son-sister,
3995,[Shirley] decided to take a walk with her son [James] after dinner. [James]'s brother [Casey] did n't feel like walking so he stayed at home. [Stacy] apologized to her father in law Rod for the accident. Rod's son [Casey] had backed into his car in the driveway when he was attempting to pull out. [Casey] was adopted kid. He discovered last week that [Shirley] is his mother.,"('Stacy', 'Shirley')",mother-in-law,"son(""Shirley"", ""James""). mother(""James"", ""Shirley""). brother(""James"", ""Casey""). son(""Shirley"", ""Casey""). mother(""Casey"", ""Shirley""). father_in_law(""Stacy"", ""Rod""). daughter_in_law(""Rod"", ""Stacy""). son(""Rod"", ""Casey""). father(""Casey"", ""Rod"").",,husband-mother,[]
3997,"[Vernon]'s son, [James], had been misbehaving, so [Vernon] had to spank him. [James] took his sister [Margaret] to the movies with him to see the new Star Wars film. [Kristen] asked her brother, [Vernon], why he was upset. [Vernon] told her his daughter, [Margaret], was very ill.","('Kristen', 'Margaret')",niece,"son(""Vernon"", ""James""). father(""James"", ""Vernon""). sister(""James"", ""Margaret""). brother(""Vernon"", ""Kristen""). sister(""Kristen"", ""Vernon""). daughter(""Vernon"", ""Margaret""). father(""Margaret"", ""Vernon"").",,brother-daughter,[]
4004,"[Theresa]'s daughter [Michelle] and brother [Eric] went to the shooting range today. [Henry] threw an anniversary party for his wife, [Theresa]. [Henry] likes to take his daughter [Michelle] fishing.","('Eric', 'Michelle')",niece,"daughter(""Theresa"", ""Michelle""). mother(""Michelle"", ""Theresa""). brother(""Theresa"", ""Eric""). sister(""Eric"", ""Theresa""). wife(""Henry"", ""Theresa""). husband(""Theresa"", ""Henry""). daughter(""Henry"", ""Michelle""). father(""Michelle"", ""Henry"").",,sister-daughter,[]
4010,"[Edward] is doted on by [Karen], who calls him her handsome son every chance she gets. [Edward] thinks his sister [Robin] is a little upset by this. When [Eric] met [Karen] at the hospital, he was relieved to see her face. It could have conveyed good or bad, but what it told him was that his wife [Robin] had a successful surgery. When he asked her how she was, [Karen] said ``her first words were'mom tell [Eric] I love him. ''","('Karen', 'Eric')",son-in-law,"son(""Karen"", ""Edward""). sister(""Edward"", ""Robin""). wife(""Eric"", ""Robin""). husband(""Robin"", ""Eric"").",,daughter-husband,[]
4012,[Michelle] was playing in the sandbox with her brother [Darnell]. [Kristen] went to a movie with her sister [Theresa]. [Theresa] brought along her son [Darnell] who loved going to the movies with his family. [Theresa] had a heart-to-heart conversation with her daughter [Michelle] about some things.,"('Kristen', 'Darnell')",nephew,"brother(""Michelle"", ""Darnell""). sister(""Michelle"", ""Darnell""). sister(""Kristen"", ""Theresa""). sister(""Theresa"", ""Kristen""). son(""Theresa"", ""Darnell""). mother(""Darnell"", ""Theresa""). daughter(""Theresa"", ""Michelle""). mother(""Michelle"", ""Theresa"").",,sister-son,['nephew']
4014,"[Lonnie] has been married to [Sarah] for ten years today. [Benny] and his sister [Sarah] stood in line at the fair. The hostess called out [Edward]'s name and [Sarah] told her father their table was ready. [Edward] wanted his son, [Benny], to go fishing with him.","('Lonnie', 'Edward')",father-in-law,"wife(""Lonnie"", ""Sarah""). husband(""Sarah"", ""Lonnie""). sister(""Benny"", ""Sarah""). brother(""Sarah"", ""Benny""). daughter(""Edward"", ""Sarah""). father(""Sarah"", ""Edward""). son(""Edward"", ""Benny""). father(""Benny"", ""Edward"").",,wife-father,[]
4019,"[Robin]'s mom, [Marlene] got ready for the party. [Marlene] took her younger sister [Lisa] to the carnival last weekend. [Serena] loved her mother [Robin]. She was heartbroken when she heard [Robin] had suddenly passed away. [Serena] needed to go to the store. [Serena] asked her sister [Marlene] for a ride.","('Lisa', 'Robin')",mother,"mother(""Robin"", ""Marlene""). daughter(""Marlene"", ""Robin""). sister(""Marlene"", ""Lisa""). mother(""Serena"", ""Robin""). daughter(""Robin"", ""Serena""). sister(""Serena"", ""Marlene"").",,sister-mother,[]
4024,[Ronald] is really looking forward to a visit from his uncle [Vernon]. [Kristen] loves to make cookies for her son. His name is [Ronald]. [Kristen] and her brother [Vernon] were having a wonderful time at Disneyland. [Vernon] was happy that his son [Casey] was doing well in college.,"('Kristen', 'Casey')",nephew,"uncle(""Ronald"", ""Vernon""). nephew(""Vernon"", ""Ronald""). son(""Kristen"", ""Ronald""). mother(""Ronald"", ""Kristen""). brother(""Kristen"", ""Vernon""). sister(""Vernon"", ""Kristen""). son(""Vernon"", ""Casey""). father(""Casey"", ""Vernon"").",,brother-son,[]
4035,"[Edward] is happy that his brother, [Vernon], is becoming successful. [Edward] was unhappy with his daughter, [Patty], when she drove his Mercedes without asking for his permission. [Vernon]'s son is [Drew]. [Drew] and his father always go fishing together on Sundays and have a great time together. [Vernon] took his niece [Patty] fishing Saturday. They caught a couple small fish.","('Edward', 'Drew')",nephew,"brother(""Edward"", ""Vernon""). brother(""Vernon"", ""Edward""). daughter(""Edward"", ""Patty""). father(""Patty"", ""Edward""). son(""Vernon"", ""Drew""). father(""Drew"", ""Vernon""). niece(""Vernon"", ""Patty""). uncle(""Patty"", ""Vernon"").",,brother-son,[]
4038,"[Kristen] is getting married. She is looking forward to her sister, [Theresa], attending. They have n't seen each other since [Theresa] relocated to California with her husband 3 years ago. [Verdie] did not agree with her parents on a lot of things. [Henry] had to calm her daughter [Verdie] down to assuage his wife, [Theresa]. [Theresa] told her daughter [Verdie] to wash up. Dinner was ready.","('Kristen', 'Verdie')",niece,"sister(""Kristen"", ""Theresa""). sister(""Theresa"", ""Kristen""). husband(""Theresa"", ""unknown""). wife(""unknown"", ""Theresa""). daughter(""Henry"", ""Verdie""). father(""Verdie"", ""Henry""). wife(""Henry"", ""Theresa""). husband(""Theresa"", ""Henry""). daughter(""Theresa"", ""Verdie""). mother(""Verdie"", ""Theresa"").",,sister-daughter,[]
4041,"[Casey]'s father, [Vernon], bought him some ice cream. [Andrew] enjoys the company of his wife, [Margaret], in the evenings. [Margaret] went on a vacation with her brother [Casey]. [Margaret] bought some shoes for her father [Vernon].","('Andrew', 'Vernon')",father-in-law,"father(""Casey"", ""Vernon""). wife(""Andrew"", ""Margaret""). brother(""Margaret"", ""Casey""). father(""Margaret"", ""Vernon"").",,wife-father,[]
4042,[Sarah] and her father [Edward] went to visit his sister [Shirley]. [Kristen]'s daugher [Sarah] was a bookworm. [Kristen]'s husband [Edward] had never read a book in his life.,"('Shirley', 'Sarah')",niece,"father(""Sarah"", ""Edward""). daughter(""Edward"", ""Sarah""). sister(""Edward"", ""Shirley""). daughter(""Kristen"", ""Sarah""). mother(""Sarah"", ""Kristen""). husband(""Kristen"", ""Edward""). wife(""Edward"", ""Kristen"").",,brother-daughter,[]
4045,[Darnell] and his father [Henry] played video games all day last Saturday. [Darnell] enjoys the company of his sibling [Michelle]. [Michelle] is [Henry] 'daughter and they go shopping at least twice a week together. [Christine] just celebrated her first wedding anniversary with her husband [Darnell].,"('Christine', 'Henry')",father-in-law,"father(""Darnell"", ""Henry""). sibling(""Darnell"", ""Michelle""). daughter(""Henry"", ""Michelle""). husband(""Christine"", ""Darnell"").",,husband-father,[]
4046,"[Amanda] is making Thanksgiving dinner for her mother [Theresa] and her husband, [Barry]. [Michelle]'s mother [Theresa] took her to school Monday. [Michelle]'s sister [Amanda] took the bus to school.","('Barry', 'Theresa')",mother-in-law,"mother(""Amanda"", ""Theresa""). daughter(""Theresa"", ""Amanda""). husband(""Amanda"", ""Barry""). wife(""Barry"", ""Amanda""). mother(""Michelle"", ""Theresa""). daughter(""Theresa"", ""Michelle""). sister(""Michelle"", ""Amanda""). sister(""Amanda"", ""Michelle"").",,wife-mother,[]
4050,[Shirley] bought her son [Casey] a basketball for his birthday. [Shirley] had to pick her son [Drew] up from school because the schools' bus was broke down. [Drew] is [Casey]'s Brother. [Stacy] and her husband [Casey] just got back from their honeymoon in Hawaii. They had a wonderful time there.,"('Stacy', 'Shirley')",mother-in-law,"son(""Shirley"", ""Casey""). mother(""Casey"", ""Shirley""). son(""Shirley"", ""Drew""). mother(""Drew"", ""Shirley""). brother(""Drew"", ""Casey""). husband(""Stacy"", ""Casey""), wife(""Casey"", ""Stacy"").",,husband-mother,[]
4051,"[Eric] and his son [Carl] were playing football in the backyard. [Robin], [Eric]'s wife, called out for them to be careful. [Carl] is helping his mother [Robin] pick out a gift. [Robin] wants to buy something special for her sister [Shirley].","('Shirley', 'Carl')",nephew,"son(""Eric"", ""Carl""). father(""Carl"", ""Eric""). wife(""Eric"", ""Robin""). husband(""Robin"", ""Eric""). mother(""Carl"", ""Robin""). son(""Robin"", ""Carl""). sister(""Robin"", ""Shirley""). sister(""Shirley"", ""Robin"").",,sister-son,['nephew']
4071,"[Henry]'s son [Darnell] entered rehab for the ninth time at the age of thirty. [Michelle] was ill, that's why she could n't go to school. She was with her mother [Henry] all day. [Edward] is a man with a niece named [Michelle]. [Darnell] was ratted out by his sister [Michelle] when he snuck out of the house, so [Darnell] decided to hide [Michelle]'s purse.","('Henry', 'Edward')",brother,"son(""Henry"", ""Darnell""). father(""Darnell"", ""Henry""). mother(""Michelle"", ""Henry""). daughter(""Henry"", ""Michelle""). niece(""Edward"", ""Michelle"") uncle(""Michelle"", ""Edward""). sister(""Darnell"", ""Michelle""). brother(""Michelle"", ""Darnell"").",,daughter-uncle,
4075,"[Patty] is looking for a good gift for her sister [Sarah]. [Kristen] invited her daughter, [Sarah], to to shopping with her while [Sarah]'s husband, [Lonnie], stayed home and watched the kids. [Kristen]'s daughter, [Patty], just graduated high school.","('Kristen', 'Lonnie')",son-in-law,"sister(""Patty"", ""Sarah""). daughter(""Kristen"", ""Sarah""). mother(""Sarah"", ""Kristen""). husband(""Sarah"", ""Lonnie""). daughter(""Kristen"", ""Patty"").",,daughter-husband,[]
4092,"[Theresa]'s sister, [Robin], recently started acting. [Theresa]'s son, [Darnell], recently started a pawn shop. [Theresa] visited her brother [Edward] in New York. His sister [Robin] was there too.","('Robin', 'Darnell')",nephew,"sister(""Theresa"", ""Robin""). sister(""Robin"", ""Theresa""). son(""Theresa"", ""Darnell""). mother(""Darnell"", ""Theresa""). brother(""Theresa"", ""Edward""). sister(""Edward"", ""Theresa""). sister(""Edward"", ""Robin""). brother(""Robin"", ""Edward"").",,sister-son,['nephew']
4096,"[Amanda] and her sister [Verdie] have never been close. Still, they love each other because they are family. [Verdie] took her mother [Theresa] to lunch. Then [Verdie] picked up her husband [Eddie] at the airport. [Theresa] took her daughter [Amanda] to school during the cold winter morning.","('Eddie', 'Theresa')",mother-in-law,"sister(""Amanda"", ""Verdie""). sister(""Verdie"", ""Amanda""). mother(""Verdie"", ""Theresa""). daughter(""Theresa"", ""Verdie""). husband(""Verdie"", ""Eddie""). wife(""Eddie"", ""Verdie""). daughter(""Theresa"", ""Amanda""). mother(""Amanda"", ""Theresa"").",,wife-mother,[]
4098,"[Margaret] invited her father [Vernon] to her high school father daughter dance. [Theresa] is teaching her niece, [Margaret] how to bake a homemade apple pie. [Theresa] and her daughter, [Michelle], were having a dispute over money. [Theresa]'s brother, [Vernon], advised them both to just forget about it.","('Vernon', 'Michelle')",niece,"father(""Margaret"", ""Vernon""). daughter(""Vernon"", ""Margaret""). niece(""Theresa"", ""Margaret""). aunt(""Margaret"", ""Theresa""). daughter(""Theresa"", ""Michelle""). mother(""Michelle"", ""Theresa""). brother(""Theresa"", ""Vernon""). sister(""Vernon"", ""Theresa"").",,sister-daughter,[]
4100,"[Robin] is very excited about her weekend plans. She is going up to her cabin with her husband, [Eric], and her daughter, [Marlene]. [Michael] waited for [Marlene] to wrap up at work. [Eric] read his daughter [Marlene] a bedtime story. Soon she was fast asleep.","('Eric', 'Michael')",son-in-law,"husband(""Robin"", ""Eric""), daughter(""Robin"", ""Marlene""), father(""Marlene"", ""Eric""), daughter(""Michael"", ""Marlene""), father(""Marlene"", ""Eric"").",,daughter-husband,[]
4103,[Henry] took his daughter [Amanda] to the candy store. [Amanda]'s sister [Verdie] was at the dentist because she had a cavity. [Verdie] and her husband [Eddie] went to see [Verdie]'s father [Henry] for his birthday on Sunday.,"('Eddie', 'Henry')",father-in-law,"daughter(""Henry"", ""Amanda""). father(""Amanda"", ""Henry""). sister(""Amanda"", ""Verdie""). sister(""Verdie"", ""Amanda""). husband(""Verdie"", ""Eddie""). wife(""Eddie"", ""Verdie""). father(""Verdie"", ""Henry"").",,wife-father,[]
4105,"[Allen] got a gift for his brother calvin. [Carl]'s mother, [Robin], did n't like the gift and took it away from him. [Allen]'s mother [Robin] baked brownies for dessert after they had dinner. [Serena]'s husband, [Allen], went off to purchase jewelry for her.","('Serena', 'Robin')",mother-in-law,"brother(""Allen"",""Calvin""). mother(""Carl"",""Robin""). mother(""Allen"",""Robin""). husband(""Serena"",""Allen""). wife(""Allen"",""Serena"").",,husband-mother,[]
4113,[Sarah] and her brother [Benny] sat down together to clip coupons. [Vernon] always looked up to his brother [Edward]. [Sarah] invited her father [Edward] to dinner. [Edward] and his son [Benny] went to the store to by bread.,"('Vernon', 'Sarah')",niece,"brother(""Sarah"", ""Benny""). sister(""Benny"", ""Sarah""). brother(""Vernon"", ""Edward""). father(""Sarah"", ""Edward""). daughter(""Edward"", ""Sarah""). son(""Edward"", ""Benny""). father(""Benny"", ""Edward"").",,brother-daughter,[]
4128,"[Margaret] loves spending time with her father. His name is [Vernon]. [Stacy] and her husband, [Casey], went to a baseball game. [Vernon], [Casey]'s father, was already there, holding their seats for them. [Casey] often goes out for lunch with his sister, [Margaret].","('Stacy', 'Vernon')",father-in-law,"father(""Margaret"",""Vernon""). daughter(""Vernon"",""Margaret""). husband(""Stacy"",""Casey""). wife(""Casey"",""Stacy""). father(""Casey"",""Vernon""). son(""Vernon"",""Casey""). sister(""Casey"",""Margaret""). brother(""Margaret"",""Casey"").",,husband-father,[]
4136,"[Shirley] and her brother [Edward] went to the department store. [Benny], [Edward]'s son, came with them. [Edward] took his son [Ronald] to school this morning because he missed the bus. [Ronald] was angry with his brother [Benny] for forgetting to pick him up from school.","('Shirley', 'Benny')",nephew,"brother(""Shirley"", ""Edward""). sister(""Edward"", ""Shirley""). son(""Edward"", ""Benny""). father(""Benny"", ""Edward""). son(""Edward"", ""Ronald""). father(""Ronald"", ""Edward""). brother(""Ronald"", ""Benny""). brother(""Benny"", ""Ronald"").",,brother-son,[]
